subject,blockcode,trialcode,trialnum,latency,response,values.imageName,stimulusitem1,stimulusnumber1,stimulusitem2,stimulusnumber2,stimulusitem3,stimulusnumber3,stimulusitem4,stimulusnumber4,stimulusitem5,stimulusnumber5,stimulusitem6,stimulusnumber6,stimulusitem7,stimulusnumber7,stimulusitem8,stimulusnumber8,stimulusitem9,stimulusnumber9,stimulusitem10,stimulusnumber10,stimulusitem11,stimulusnumber11,stimulusitem12,stimulusnumber12,stimulusitem13,stimulusnumber13,stimulusitem14,stimulusnumber14,stimulusitem15,stimulusnumber15,stimulusitem16,stimulusnumber16,stimulusitem17,stimulusnumber17,type
15401441,testBlock,centre_mouse,2,2482,reveal,im0000293.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,3,456,no_1,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,market,4,266 masked
15401441,testBlock,centre_mouse,4,547,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,5,566,yes_2,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,person,6,266 masked
15401441,testBlock,centre_mouse,6,588,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,7,566,yes_4,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,apple,3,266 masked
15401441,testBlock,centre_mouse,8,1308,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,9,567,no_3,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,woman,5,266 masked
15401441,testBlock,centre_mouse,10,488,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,11,565,yes_1,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,fruit,2,266 masked
15401441,testBlock,centre_mouse,12,835,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,13,454,yes_4,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,shop,1,266 masked
15401441,testBlock,centre_mouse,14,586,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 21 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,test,1,0,0,im0000050.jpg,+,1,im0000313.jpg,30,mask4.jpg,4,mask5.jpg,5,mask3.jpg,3,mask3.jpg,3,mask1.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266 masked
15401441,testBlock,centre_mouse,2,1949,reveal,im0000050.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,3,1324,no_4,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,woman,4,266 masked
15401441,testBlock,centre_mouse,4,1145,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,5,1098,yes_3,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,dress,5,266 masked
15401441,testBlock,centre_mouse,6,472,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,7,426,no_2,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,room,3,266 masked
15401441,testBlock,centre_mouse,8,465,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,9,622,no_1,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,stand,6,266 masked
15401441,testBlock,centre_mouse,10,460,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,11,1364,yes_1,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,girl,2,266 masked
15401441,testBlock,centre_mouse,12,756,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,13,520,no_3,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,sport,1,266 masked
15401441,testBlock,centre_mouse,14,1624,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 22 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,test,1,0,0,im0000313.jpg,+,1,im0000221.jpg,17,mask1.jpg,1,mask2.jpg,2,mask5.jpg,5,mask4.jpg,4,mask3.jpg,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266 masked
15401441,testBlock,centre_mouse,2,2548,reveal,im0000313.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,3,717,yes_3,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,street,4,266 masked
15401441,testBlock,centre_mouse,4,758,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,5,686,no_4,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,busy,3,266 masked
15401441,testBlock,centre_mouse,6,487,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,7,590,no_2,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,corner,1,266 masked
15401441,testBlock,centre_mouse,8,687,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,9,533,yes_1,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,sidewalk,6,266 masked
15401441,testBlock,centre_mouse,10,471,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,11,1163,yes_2,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,car,2,266 masked
15401441,testBlock,centre_mouse,12,1188,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,13,1235,no_3,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,road,5,266 masked
15401441,testBlock,centre_mouse,14,2069,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 23 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,test,1,0,0,im0000221.jpg,+,1,im0000341.jpg,34,mask5.jpg,5,mask1.jpg,1,mask4.jpg,4,mask1.jpg,1,mask5.jpg,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266 masked
15401441,testBlock,centre_mouse,2,24398,reveal,im0000221.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,3,605,no_3,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,water,3,266 masked
15401441,testBlock,centre_mouse,4,421,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,5,765,no_2,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,mountain,4,266 masked
15401441,testBlock,centre_mouse,6,656,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,7,506,yes_4,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,sand,1,266 masked
15401441,testBlock,centre_mouse,8,609,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,9,517,yes_2,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,island,6,266 masked
15401441,testBlock,centre_mouse,10,409,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,11,384,yes_4,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,stone,5,266 masked
15401441,testBlock,centre_mouse,12,1092,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,13,656,no_3,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,rock,2,266 masked
15401441,testBlock,centre_mouse,14,483,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 24 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,test,1,0,0,im0000341.jpg,+,1,im0000393.jpg,39,mask3.jpg,3,mask5.jpg,5,mask3.jpg,3,mask3.jpg,3,mask2.jpg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266 masked
15401441,testBlock,centre_mouse,2,82652,reveal,im0000341.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,3,837,no_2,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,sky,4,266 masked
15401441,testBlock,centre_mouse,4,693,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,5,554,no_3,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,mountain,3,266 masked
15401441,testBlock,centre_mouse,6,513,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,7,356,no_1,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,drive,6,266 masked
15401441,testBlock,centre_mouse,8,686,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,9,751,no_4,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,open-road,5,266 masked
15401441,testBlock,centre_mouse,10,620,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,11,462,yes_2,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,car,1,266 masked
15401441,testBlock,centre_mouse,12,607,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,13,490,no_2,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,road,2,266 masked
15401441,testBlock,centre_mouse,14,3092,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 25 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,test,1,0,0,im0000393.jpg,+,1,im0000056.jpg,3,mask2.jpg,2,mask4.jpg,4,mask2.jpg,2,mask2.jpg,2,mask4.jpg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266 masked
15401441,testBlock,centre_mouse,2,1516,reveal,im0000393.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 26 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,3,648,no_3,im0000056.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 26 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,skyline,6,266 masked
15401441,testBlock,centre_mouse,4,424,reveal,im0000056.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 26 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,5,358,no_1,im0000056.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 26 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,tree,1,266 masked
15401441,testBlock,centre_mouse,6,417,reveal,im0000056.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 26 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,0,0,266 masked
15401441,testBlock,present_trial,7,381,yes_3,im0000056.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 26 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,city,5,266 masked
